ts_code,ann_date,end_date,current_ratio,quick_ratio,cash_ratio,inv_turn,ar_turn,ca_turn,netprofit_margin,grossprofit_margin,roe,debt_to_assets,op_yoy,ebt_yoy,assets_yoy,tr_yoy,or_yoy,q_gr_yoy,q_gr_qoq,q_sales_yoy,q_sales_qoq,q_op_yoy,q_op_qoq,q_profit_yoy,q_profit_qoq,revenue
300741.SZ,2019-08-24,2019-06-30,14.8143,13.6986,13.5604,0.5421,1.5562,0.1411,59.4137,76.9337,7.0715,5.2723,4.8292,4.6002,-20.9645,1.9038,1.9038,14.8803,19.9686,14.8803,19.9686,7.1769,-4.0221,10.4685,-6.6635,976059588.0
300049.SZ,2019-08-30,2019-06-30,4.9988,4.5198,2.7976,1.1541,1.2253,0.394,7.8423,67.2699,1.2145,17.2153,-48.7588,-46.6173,-12.7004,-0.5562,-0.5562,-0.6599,21.397,-0.6599,21.397,-62.2346,12.7516,-65.50399999999999,31.7592,385720035.51
002517.SZ,2019-08-27,2019-06-30,2.8872,2.8872,2.3415,614.6915,1.0219,0.4287,7.1726,68.2176,0.9568,14.5258,-80.3651,-80.5988,1.1948,-4.8864,-4.8864,-20.1919,-43.237,-20.1919,-43.237,-112.1062,-117.4954,-116.7048,-125.055,1051535963.44
603327.SH,2019-08-19,2019-06-30,2.7725,2.2785,2.2474,2.2765,3.5987,0.7187,21.9949,36.4326,13.2078,23.5446,76.947,63.2728,29.7178,18.3902,18.3902,40.2051,-11.3159,40.2051,-11.3159,196.2054,-24.8398,93.0758,-23.0644,543924112.01
600320.SH,2019-08-31,2019-06-30,0.9296,0.7059,0.2846,0.9588,1.9379,0.2796,1.7273,15.3585,1.47,76.4169,13.663,15.656,4.8128,1.1437,1.1437,0.52,13.2559,0.52,13.2559,13.2698,52.9415,35.9016,52.7514,10186790734.0
000895.SZ,2019-08-14,2019-06-30,1.2716,0.5345,0.4868,3.5819,240.4588,2.2945,9.7469,19.5,17.9577,40.649,-2.4018,-2.8097,10.4173,7.2618,7.6719,15.4983,12.5842,15.8796,12.6501,-15.3918,-11.1074,-14.4999,-13.3613,25433594196.57
000513.SZ,2019-08-17,2019-06-30,2.3878,2.1797,2.1173,1.6108,3.1456,0.4055,16.8964,64.8804,6.976,31.4227,22.645,20.8049,-3.2097,8.2012,8.2012,6.1913,-10.5861,6.1913,-10.5861,24.7017,-0.7268,27.4862,-10.6412,4939065593.94
002626.SZ,2019-08-17,2019-06-30,2.0149,1.5031,1.0184,1.6696,3.6276,0.8259,23.948,48.9572,12.6698,38.9598,-20.3492,-22.3419,2.1022,16.8156,16.8156,53.3777,31.3092,53.3777,31.3092,59.8341,85.7918,60.8487,84.7343,1554076292.81
600182.SH,2019-08-31,2019-06-30,4.2335,2.9806,2.7391,2.4607,1.6138,0.907,5.7986,18.2225,4.5724,39.8476,0.3331,0.4926,3.202,-8.2481,-8.2481,-15.5581,-16.3247,-15.5581,-16.3247,15.6708,18.7921,18.5315,20.3566,1504420505.15
300190.SZ,2019-08-27,2019-06-30,1.5639,1.0412,0.8893,0.604,0.9507,0.2892,13.6308,32.7072,4.261,48.2847,34.3036,34.7487,2.8201,25.3251,25.3251,15.4202,37.2725,15.4202,37.2725,29.4211,23.2369,23.4412,17.9492,1122092026.21
300038.SZ,2019-08-24,2019-06-30,2.2026,1.9988,1.445,3.3760000000000003,1.2556,0.413,18.5964,30.0605,4.0318,21.9658,20.9437,20.6972,4.688,16.3081,16.3081,-15.4875,-24.4076,-15.4875,-24.4076,10.7922,45.5364,15.0127,79.6966,2324676664.63
000656.SZ,2019-08-13,2019-06-30,1.5579,0.412,0.3156,0.106,13.6889,0.1131,12.1312,30.3062,10.7523,83.8587,281.975,289.4838,17.9084,67.9195,67.9195,92.6148,207.1759,92.6148,207.1759,357.6277,957.5594,404.0883,1209.3404,26105120363.7
002373.SZ,2019-08-09,2019-06-30,1.7472,1.2667,1.1684,1.1205,1.3586,0.4354,11.0405,30.7239,4.5961,36.153,15.1573,15.211,2.4851,24.7405,24.7405,23.2093,18.0626,23.2093,18.0626,33.5469,58.1394,25.3314,58.7697,3586054212.65
600416.SH,2019-08-28,2019-06-30,0.9047,0.7241,0.6846,1.1366,0.5495,0.242,-18.34,9.6067,-14.3093,78.1813,2.8094,-174.7841,-5.5747,14.1029,14.1029,-7.2902,14.1011,-7.2902,14.1011,-410.6394,38.8556,-1833.162,-250.0061,3228463921.36
600230.SH,2019-08-29,2019-06-30,4.4229,3.985,2.6962,7.3739,545.0658,0.5155,1.6936,10.7489,0.8859999999999999,11.2038,-98.577,-97.6634,-5.0403,-55.9196,-55.9196,-59.0863,-2.8449,-59.0863,-2.8449,-97.8933,119.2964,-97.7021,-3.0294,1099004434.97
600337.SH,2019-08-16,2019-06-30,1.8486,0.9606,0.6101,0.5947,8.0028,0.5581,7.9129999999999985,52.8956,4.6781,41.8557,2.268,4.6458,-12.5234,7.271,7.271,8.6933,54.0499,8.6933,54.0499,3.267,120.4004,6.5762,129.3245,2709493929.84
002129.SZ,2019-08-22,2019-06-30,0.9568,0.8506,0.7414,3.929,3.1771,0.5559,7.7435,17.4332,3.3466,61.6331,63.4231,63.0575,5.5337,22.9104,22.9104,12.546,7.7336,12.546,7.7336,71.3492,61.5234,79.8045,62.6888,7941541884.91
603656.SH,2019-08-20,2019-06-30,10.2969,9.0851,3.8647,0.7972,1.6173,0.1853,12.2606,51.5188,2.2229,9.3539,-51.9396,-45.4749,-2.4214,-18.4446,-18.4446,-13.945,20.399,-13.945,20.399,-43.8153,164.7853,-31.2551,356.8733,153585975.78
000912.SZ,2019-08-21,2019-06-30,2.6964,2.0399,1.1541,5.2322,64.5323,1.3882,3.6837,11.2967,2.1517,26.3411,-66.3256,-60.8208,-6.0947,29.6793,29.6793,21.688,23.0954,21.688,23.0954,-61.1966,262.6495,-60.7475,135.6462,2772042968.95
603685.SH,2019-08-28,2019-06-30,2.6878,2.2106,1.7672,2.5304,2.1434,0.5649,11.7464,24.3713,5.9153,30.5733,37.5268,41.0498,8.5285,30.788,30.788,22.8438,14.0414,22.8438,14.0414,40.2191,54.1936,39.0527,47.9937,537013869.79
000629.SZ,2019-08-08,2019-06-30,2.0191,1.7374,1.6443,5.7468,36.9539,1.1887,16.7516,22.8325,14.536,29.2536,-2.523,-1.938,11.8609,7.187,7.187,-10.8743,-21.328000000000007,-10.8743,-21.328000000000007,-35.5207,-39.9817,-35.5918,-40.4668,7258692555.45
300007.SZ,2019-08-08,2019-06-30,1.8947,1.4898,1.3959,1.269,1.7788,0.3474,13.1523,33.0625,5.8125,58.0054,59.403,25.1822,0.0841,23.6358,23.6358,33.7041,9.5436,33.7041,9.5436,92.1651,92.5872,33.8638,86.4483,903549286.65
600487.SH,2019-08-31,2019-06-30,1.2137,0.9805,0.8679,2.6957,1.6413,0.6192,4.5981,17.1226,5.699,64.3302,-42.5515,-42.8623,9.4497,0.9199,0.9199,-3.7001,26.6869,-3.7001,26.6869,-64.7417,-40.0259,-63.3442,-40.1213,15412298261.84
300685.SZ,2019-07-30,2019-06-30,5.5239,5.3882,3.6729,1.5948,1.3223,0.4185,29.3944,90.5825,9.9271,13.9167,10.7948,11.0205,16.0586,31.3184,31.3184,29.1351,23.0311,29.1351,23.0311,-1.15,33.9583,2.1925,39.8637,265910192.32
600372.SH,2019-08-24,2019-06-30,1.412,1.0639,0.9986,0.6185,0.4648,0.212,5.3242,29.7669,2.2371,64.40899999999999,87.2925,14.1621,3.59,15.4089,15.4089,4.7293,71.7518,4.7293,71.7518,24.2429,986.1291,0.3334,713.1551,3430931429.58
603269.SH,2019-08-16,2019-06-30,1.5824,1.0348,0.9313,0.5008,0.6772,0.2446,4.8761,33.0383,1.9076,54.1154,22.3889,26.5442,0.8793,12.744000000000002,12.744000000000002,22.3525,29.8713,22.3525,29.8713,103.6252,5.0706,148.27200000000005,28.1381,280316425.78
300053.SZ,2019-08-30,2019-06-30,3.2645,2.7568,1.8721,0.8483,0.5962,0.1905,14.5391,38.8256,1.8049,18.0474,-5.0105,-5.6686,-3.9328,6.1313,6.1313,5.8813,14.0335,5.8813,14.0335,-8.8957,38.4242,-4.0404,50.8261,399026133.85
000877.SZ,2019-08-20,2019-06-30,0.7184,0.6069,0.5843,5.2171,7.2451,1.043,18.7317,36.982,7.8498,43.4046,93.0103,99.6517,-2.3949,33.1502,33.1502,35.5286,219.5012,35.5286,219.5012,50.3276,226.2319,52.4826,256.0477,3956149977.04
603179.SH,2019-07-27,2019-06-30,1.2785,0.9969,0.9095,1.9067,2.103,0.5355,6.4163,21.9059,5.8465,62.4233,-42.279,-43.4676,8.0746,-21.8424,-21.8424,-21.2018,-8.0149,-21.2018,-8.0149,-50.3562,-28.6671,-49.2295,-29.4122,1448215763.32
002245.SZ,2019-08-06,2019-06-30,0.9965,0.7663,0.6161,1.5705,2.0148,0.4324,3.587,11.8365,1.0757,61.0383,-79.2477,-80.5466,-1.1734,-18.1302,-18.4763,-26.1801,-5.7219,-26.4883,-5.8819,-129.4935,-138.0451,-120.1296,-128.6074,1603838689.48
002101.SZ,2019-08-20,2019-06-30,1.2759,0.9692,0.8478,2.575,1.6998,0.7679,4.9543,25.2471,2.5598,41.2327,-33.1504,-34.6688,-3.3582,2.4416,2.4416,6.8815,12.2711,6.8815,12.2711,-40.8013,51.8727,-41.0115,63.3178,2744662596.07
603878.SH,2019-08-15,2019-06-30,3.0905,1.9105,1.8616,0.9951,2.5616,0.5089,13.086,22.8497,6.8925,26.6782,58.2048,61.6626,4.0137,20.5649,20.5649,-2.7749,-10.388,-2.7749,-10.388,12.1531,-14.9445,17.2134,-13.2601,1149275400.19
300781.SZ,2019-08-30,2019-06-30,7.8903,7.8903,6.6385,0.0,1.5157,0.4055,13.1607,42.4711,5.212999999999999,10.8476,-25.2228,-30.2048,73.8082,-2.5962,-2.5962,-8.4209,-1.9696,-8.4209,-1.9696,-37.7269,31.1548,-38.5897,42.4533,186677059.07
002375.SZ,2019-08-29,2019-06-30,1.3994,1.2396,1.204,2.1504,0.3918,0.2653,4.0514,14.1622,2.3789,61.3836,-6.5756,-6.5663,-0.3471,12.2477,12.2477,17.7965,40.0755,17.7965,40.0755,-11.9237,32.6115,-13.5268,31.0316,4725975637.84
600651.SH,2019-08-31,2019-06-30,1.017,0.3589,0.2861,0.2222,1.0235,0.2071,-22.7214,32.4082,-193.1293,100.7531,18.1052,19.971,-5.8513,-5.2671,-5.2671,-9.4133,-11.4524,-9.4133,-11.4524,5.2427,-32.3748,10.158,-31.9808,1473206010.45
603277.SH,2019-08-30,2019-06-30,3.2203,2.5012,0.7238,1.064,6.2005,0.4298,18.3121,44.8767,8.3212,25.9237,23.8176,23.5455,8.381,19.2574,19.2574,14.9495,32.104,14.9495,32.104,6.6712,55.8029,8.5849,60.206,818303986.45
002755.SZ,2019-08-22,2019-06-30,2.0755,1.9169,1.8657,0.8973,3.4787,1.0127,16.5814,92.7987,19.3366,37.5039,13.4618,18.4872,14.4824,17.764,17.764,21.5638,6.652,21.5638,6.652,14.0036,1.4106,18.8531,3.3176,2301143982.18
300130.SZ,2019-08-29,2019-06-30,1.5335,1.305,1.1601,3.5027,3.6433,0.612,10.3097,28.1815,6.4670000000000005,37.2334,127.7543,126.987,-11.8177,54.21100000000001,54.21100000000001,14.7427,11.9865,14.7427,11.9865,50.5938,30.3,62.9648,33.9449,1376098812.16
603863.SH,2019-08-27,2019-06-30,3.9586,3.7277,3.7061,4.3374,4.977,0.3613,14.5316,23.2948,5.0485,20.6088,-12.8655,-16.2063,57.7937,2.8953,2.8953,31.5402,43.9966,31.5402,43.9966,15.4173,36.6093,32.0946,48.1317,285292608.25
002945.SZ,2019-08-22,2019-06-30,1.6145,1.64,0.0,0.0,0.0,0.0,40.2271,0.0,3.9932,67.366,6.82,-1.4678,31.1198,-8.7426,-8.7426,-14.4622,11.1982,-14.4622,11.1982,-0.1228,-7.5756,-12.987,-2.6617,453266899.55
601619.SH,2019-08-30,2019-06-30,1.6187,1.6185,1.3721,1125.0797,0.4361,0.322,27.5244,58.4813,5.7638,69.3242,-0.6759,-0.6781,0.7802,4.0887,4.0887,2.6971,32.6094,2.6971,32.6094,3.3115,136.4806,1.1036,140.5184,561683937.33
002052.SZ,2019-08-29,2019-06-30,1.2792,1.1855,1.1403,5.0163,1.2417,0.4776,1.8911,23.5023,1.7013,59.9172,122.5264,133.2701,-0.1301,30.1063,30.1063,4.2207,-20.1695,4.2207,-20.1695,-17.4029,-133.4705,87.7415,-103.5519,542123087.35
601811.SH,2019-08-30,2019-06-30,1.5855,1.2628,1.2285,1.3023,2.2205,0.4904,14.8034,39.8317,6.7481,38.9968,37.866,36.6406,6.2666,8.2933,8.2933,8.6309,26.6665,8.6309,26.6665,47.2075,79.3285,33.7856,59.2876,3874385388.2
000417.SZ,2019-08-16,2019-06-30,0.9652,0.6811,0.5618,3.0814,57.7687,1.1384,3.4203,20.2901,3.5224,54.6172,17.2698,16.3308,-0.2679,6.9462,6.9462,3.3401,-31.1179,3.3401,-31.1179,-20.6339,-68.9709,-51.6627,-81.8387,5963336837.54
600723.SH,2019-08-31,2019-06-30,2.265,1.9992,1.7931,6.4783,45.9702,0.938,5.2397,23.7945,5.0382,35.9926,-4.0636,-3.3046,-1.9424,-1.0325,-1.0325,-0.7258,-10.6858,-0.7258,-10.6858,-13.1982,-2.9801,-16.1013,-3.8452,5060080470.34
000570.SZ,2019-08-29,2019-06-30,1.7142,1.3616,1.3426,1.8697,1.9888,0.4828,1.7124,13.0299,0.9121,40.7914,-30.5276,-30.7469,2.7727,-5.9769,-5.9769,-5.9946,0.0876,-5.9946,0.0876,39.6263,293.7424,124.4538,544.322,1115829845.59
600139.SH,2019-08-31,2019-06-30,1.4984,1.4984,0.4391,2.8971,9.7226,0.0725,-24.7933,51.9795,-6.7088,73.0551,-177.4379,-244.9605,-3.7878,-57.6832,-57.6832,-72.4679,-0.3448,-72.4679,-0.3448,-97.2315,113.1848,-118.3196,33.0172,72840354.29
300780.SZ,2019-08-30,2019-06-30,2.6407,1.9867,1.9353,0.9166,2.6514,0.4447,14.3856,33.6528,5.0111,25.6358,4.0069,1.2556,59.1859,1.3479,1.3479,-8.3521,5.1927,-8.3521,5.1927,-3.0896,72.4743,-5.8066,81.6478,255802273.83
603558.SH,2019-07-31,2019-06-30,1.7426,1.1188,1.0065,1.3747,2.939,0.6687,17.3499,28.7232,4.9785,19.7634,30.8428,28.3333,-0.1814,9.3137,9.3137,2.1966,5.1064,2.1966,5.1064,4.3044,6.4687,11.9817,8.8077,826967084.23
002480.SZ,2019-08-27,2019-06-30,0.9612,0.672,0.6347,0.5923,0.4675,0.1814,-7.1365,21.5758,-2.656,67.3662,-332.5147,-306.9831,5.1661,-2.9267,-2.9267,-2.131,7.8655,-2.131,7.8655,-366.6466,-159.6111,-278.8434,-73.7768,771140825.59
603198.SH,2019-08-08,2019-06-30,2.9689,1.008,0.9853,0.2885,41.17100000000001,0.4591,23.649,62.9568,10.3467,23.5818,16.3437,16.6994,-13.0337,8.5921,8.5921,19.64,-37.8162,19.64,-37.8162,50.8927,-70.6508,57.4792,-74.243,1881952137.07
002334.SZ,2019-08-28,2019-06-30,1.7121,1.2821,1.195,1.1679,1.2216,0.4699,-3.0512,36.313,-0.5811,40.0188,-28.0456,-123.6819,-2.7502,2.5384,2.5384,-7.1975,23.897,-7.1975,23.897,-28.2781,323.1193,-167.6252,-468.1596,1061412177.42
601118.SH,2019-08-31,2019-06-30,1.6299,1.1792,1.0322,3.5224,12.2285,0.9595,1.2645,6.5353,0.8338,35.6517,115.9343,122.7785,3.7588,13.2138,13.2138,5.0688,176.7571,5.0688,176.7571,118.9149,-9.598,145.8152,296.7452,5936287681.13
002174.SZ,2019-08-31,2019-06-30,1.6081,1.6081,1.1657,0.0,1.8578,0.4235,23.5277,53.0645,8.5458,38.4656,-17.7996,-18.7346,11.1163,-3.1852,-3.1852,-2.388,7.706,-2.388,7.706,-13.8006,33.4991,-13.7338,35.6015,1729874938.24
603096.SH,2019-08-17,2019-06-30,11.4633,9.5179,8.0767,0.7978,3.2710000000000004,0.2598,25.461,47.8396,6.7489,8.0389,5.6896,4.9253,-0.0179,6.6437,6.6437,7.6226,14.3414,7.6226,14.3414,9.5507,13.9888,13.4154,11.3851,474043500.37
603843.SH,2019-08-30,2019-06-30,1.1557,0.5503,0.4851,0.5319,1.3346,0.3144,3.4393,12.4366,2.967,75.1065,-12.6286,-13.8222,12.3467,22.9337,22.9337,75.1868,99.2422,75.1868,99.2422,59.6206,1951.4386,48.3811,3051.1383,1400725427.09
603683.SH,2019-08-30,2019-06-30,1.3718,0.8999,0.7238,1.8301,3.2536,0.6878,1.0301,15.5569,0.5346,40.6372,-91.1184,-94.3899,3.4236,8.9573,8.9573,6.8648,22.1499,6.8648,22.1499,-77.6548,350.1416,-72.7533,346.6857,430447442.24
000553.SZ,2019-08-22,2019-06-30,2.0689,1.2456,1.1244,0.9214,1.9189,0.5375,4.3231,33.7308,2.6302,50.9291,-76.3764,-76.6793,7.0017,-0.1689,-0.1689,-0.7792,0.5971,-0.7792,0.5971,-40.713,-24.5628,-37.7255,-39.5015,13616032000.0
300583.SZ,2019-08-27,2019-06-30,1.9426,1.1592,1.0297,0.6962,2.5723,0.3601,10.8902,23.8219,3.4736,31.9317,-16.8172,-16.79,7.449,3.4184,3.4184,-8.5877,1.7936,-8.5877,1.7936,-34.7112,-7.9366,-23.1434,-2.1234,579796218.51
300067.SZ,2019-08-30,2019-06-30,3.2295,2.394,1.9605,1.3286,3.1866,0.5718,17.0726,35.9551,6.8559,18.1093,10.8484,11.814,6.3688,-5.9183,-5.9183,-6.2595,1.4480000000000002,-6.2595,1.4480000000000002,10.4602,38.2195,11.3707,39.7101,657788895.43
601020.SH,2019-08-28,2019-06-30,1.3092,1.2425,1.1625,2.4091,0.7792,0.3019,14.3212,46.6622,1.9042,38.7397,-81.8055,-69.4595,15.5425,-59.3918,-59.3918,-52.5935,124.966,-52.5935,124.966,-75.9837,625.6255,-77.3084,7.4004,233941023.57
002067.SZ,2019-08-30,2019-06-30,1.6344,1.3792,1.1588,4.3886,5.2739,0.8184,5.2055,9.7907,3.025,30.9167,-54.4726,-54.39,1.3849,-8.5299,-8.5299,-15.2435,-2.1086,-15.2435,-2.1086,-68.3468,-33.5802,-63.8497,-29.0626,2572289451.73
603267.SH,2019-08-27,2019-06-30,7.12,6.4631,4.8506,1.1802,0.8639,0.3255,32.595,59.5302,11.2244,12.6132,37.7202,39.03,61.2112,14.1401,14.1401,14.8312,31.2368,14.8312,31.2368,20.6245,9.7455,22.0954,9.2281,543665065.93
603722.SH,2019-08-28,2019-06-30,2.1423,1.8036,1.6666,4.353,4.6797,0.8335,6.8621,16.4587,3.4668,22.5549,-22.7141,-22.7144,-0.6686,35.8615,35.8615,23.5877,-10.4592,23.5877,-10.4592,-26.7988,45.0151,-25.9043,44.695,262339643.14
002796.SZ,2019-07-31,2019-06-30,1.4575,1.1658,1.0095,3.1833,2.904,0.789,7.5465,20.1992,4.1818,38.0895,312.7793,313.5847,19.3945,66.873,66.873,102.7422,59.1427,102.7422,59.1427,540.0869,231.1697,615.2138,239.4646,909561051.26
600712.SH,2019-08-23,2019-06-30,0.5364,0.4016,0.3518,6.0798,185.6657,1.7732,0.106,18.6903,0.0969,45.8333,150.0799,158.5171,-8.2362,-16.2074,-16.2074,-14.4834,-5.1067,-14.4834,-5.1067,123.2563,24.4272,111.3785,550.8551,930224395.05
002237.SZ,2019-08-22,2019-06-30,0.9646,0.4551,0.2733,2.285,97.4654,1.3002,1.0494,5.1626,3.3058,71.2042,-30.2868,-39.8288,4.5506,23.6171,23.6171,21.5324,21.8041,21.5324,21.8041,-41.4853,-34.637,-73.3139,-70.131,12987834790.53
300528.SZ,2019-08-29,2019-06-30,1.6701,1.2341,0.7397,1.3034,4.5111,0.5798,0.0114,35.012,0.3736,43.9217,-95.571,-99.1881,1.7334,1.9913,1.9913,-21.3732,-39.5697,-21.3732,-39.5697,-122.3107,-170.465,-125.3564,-199.0341,978630999.54
002553.SZ,2019-08-27,2019-06-30,3.4405,2.8434,1.1979,1.6619,2.2163,0.4433,14.5627,32.4473,3.9571,16.1105,-67.8565,-67.6936,1.0349,-3.5205,-3.5205,-2.903,6.1424,-2.903,6.1424,-77.1975,7.2198,-76.4347,6.0848,190618373.14
600180.SH,2019-08-29,2019-06-30,1.2576,1.1035,0.5414,9.2063,4.4341,0.8863,1.9448,9.1148,5.5078,72.8037,-8.2941,-8.654,6.4695,-18.0412,-18.0412,3.874,26.8751,3.874,26.8751,3.6257,-62.9727,-6.0521,-64.735,16529022846.9
300317.SZ,2019-08-30,2019-06-30,1.4118,1.2239,1.1498,0.8325,0.3121,0.1716,-6.3384,32.4141,-0.9277,47.7567,-123.3539,-180.0288,-17.1019,-57.1641,-57.1641,-65.3301,-5.8137,-65.3301,-5.8137,2462.8971,168.1831,96.9944,99.0035,506460075.48
000731.SZ,2019-08-20,2019-06-30,1.9091,1.5452,1.3034,4.7395,29.7511,1.1389,4.9069,17.9751,2.2757,25.5125,-37.7715,-35.2824,-6.5385,26.1399,26.1399,21.7431,3.0132,21.7431,3.0132,-54.9987,-35.6454,-47.4398,-25.1735,1506715132.0
002812.SZ,2019-08-24,2019-06-30,1.0812,0.8833,0.6972,1.4148,1.0702,0.4475,31.1597,44.0465,9.8596,53.0734,66.0634,65.9856,20.0888,41.4357,41.4357,32.8005,9.9932,32.8005,9.9932,53.3443,-14.0717,44.3274,-16.3467,1378108470.52
002370.SZ,2019-08-31,2019-06-30,8.3032,7.5586,7.0604,1.9315,1.3203,0.3351,7.0191,38.4141,1.535,38.5035,-66.2381,-66.2444,35.2512,-13.2957,-13.2957,-39.3534,-43.1706,-39.3534,-43.1706,-121.7755,-124.6041,-124.6657,-128.9192,574198421.64
300511.SZ,2019-08-30,2019-06-30,0.5213,0.2697,0.2508,2.3626,51.1455,1.2443,12.7114,21.65,7.2148,55.4086,1238.7448,260.4067,-5.858,9.4012,9.4012,30.6755,-35.3194,30.6755,-35.3194,77.9796,-121.3254,71.5295,-118.7219,883184136.06
300506.SZ,2019-08-30,2019-06-30,1.8623,1.2936,1.1269,0.4374,0.7237,0.2786,31.5123,55.987,9.9289,43.2066,14.1881,14.3435,11.7313,8.096,8.096,-11.3017,69.0234,-11.3017,69.0234,-7.7351,99.5005,-2.3899,99.8205,706070718.81
300546.SZ,2019-08-22,2019-06-30,3.5399,2.7996,2.6032,0.8182,1.3019,0.333,14.7832,43.8097,6.153,25.4669,35.8536,36.0154,-4.6137,35.4725,35.4725,19.7882,28.9556,19.7882,28.9556,-2.1498,261.5954,-3.0268,277.4928,314749037.47
300595.SZ,2019-08-28,2019-06-30,7.3224,6.9506,6.7908,1.1255,3.1571,0.256,41.5113,78.0508,10.8805,11.3623,35.8794,34.8962,9.8246,51.0782,51.0782,46.5485,16.8388,46.5485,16.8388,34.1662,30.6891,31.1154,33.0629,262477045.28
300074.SZ,2019-08-22,2019-06-30,3.2217,2.4999,1.5707,0.5617,0.5531,0.2118,4.5698,43.5732,0.6659,18.7934,126.6447,129.1545,-2.8284,21.8679,21.8679,83.7235,40.4847,83.7235,40.4847,262.6204,244.7745,282.1262,261.8497,171702077.24
002179.SZ,2019-08-24,2019-06-30,1.9494,1.5991,1.5769,1.5028,1.0466,0.4064,13.4439,33.2478,9.0812,50.5533,22.9469,22.6542,8.2885,28.2255,28.2255,15.7989,13.192,15.7989,13.192,11.207,44.0725,16.4367,50.1732,4596659434.77
002656.SZ,2019-08-30,2019-06-30,2.2915,1.4872,1.188,0.8394,2.1403,0.5313,4.5144,46.64100000000001,1.3119,24.5319,-33.736999999999995,-34.5974,-5.1312,9.1545,9.1545,-10.8664,-33.6267,-10.8664,-33.6267,-131.753,-111.1923,-190.0064,-119.5719,702661879.27
600769.SH,2019-08-28,2019-06-30,0.5336,0.4164,0.2991,1.0302,1.5418,0.2654,14.727,30.8896,3.4988,59.8847,13.1703,13.2516,-4.6226,-31.6368,-31.6368,-15.2848,31.0661,-15.2848,31.0661,72.8976,12.3355,72.9973,12.7156,12630622.44
002013.SZ,2019-08-26,2019-06-30,1.4194,1.0596,1.0274,0.9373,0.7147,0.3053,6.3077,22.9897,3.4976,57.6876,-2.0167,-0.6947,6.3514,-2.0232,-2.0232,-5.434,16.8112,-5.434,16.8112,1.9441,224.756,4.0827,348.465,5339489100.21
002448.SZ,2019-08-29,2019-06-30,1.5458,1.1909,0.7535,1.2623,1.9748,0.45,12.4403,34.867,3.5179,36.3226,-29.5978,-29.9024,2.0045,-10.0527,-10.0527,-20.6807,-9.6529,-20.6807,-9.6529,-43.5485,-5.0548,-43.9736,-6.8827,740422113.74
002543.SZ,2019-08-29,2019-06-30,1.3530000000000002,1.0209,0.978,2.0637,4.7075,0.9394,9.4689,33.3689,9.5663,42.5233,21.0228,21.0929,-3.1939,-5.6646,-5.6646,-4.1115,-24.4374,-4.1115,-24.4374,19.9506,-12.8906,14.5671,-15.0576,3551182494.09
603797.SH,2019-08-29,2019-06-30,0.8365,0.8276,0.6606,12.3798,4.888,0.4506,34.6666,72.3008,6.8621,71.6899,113.3349,113.3638,22.9366,98.8351,98.8351,108.8768,24.8257,108.8768,24.8257,137.5644,28.9987,140.9525,30.6269,225204313.65
002905.SZ,2019-08-30,2019-06-30,1.5377,1.5205,1.0933,46.0402,8.5317,0.746,5.392,21.784,2.8557,36.4597,-35.3634,-38.2324,3.9041,0.1191,0.1191,6.5789,-19.4242,6.5789,-19.4242,-31.1994,-42.9382,-26.7102,-29.6647,1015663337.92
600727.SH,2019-08-28,2019-06-30,1.5872,1.1216,0.9446,2.5525,47.4295,0.8835,23.5334,34.4253,7.4812,20.8006,184.0154,183.8059,-0.6808,91.2757,91.2757,74.0456,30.2991,74.0456,30.2991,238.7915,49.8866,206.9376,51.0268,579921010.14
600796.SH,2019-08-28,2019-06-30,2.0938,1.2711,1.0063,1.0971,3.1273,0.4431,4.8788,14.0611,0.9904,33.0935,1125.1251,937.7652,-2.6431,-18.5824,-18.5824,-21.0058,23.0504,-21.0058,23.0504,526.2546,593.8515,1435.7291,440.4365,186537959.68
300655.SZ,2019-07-23,2019-06-30,1.5102,1.2403,1.1885,2.9059,1.5329,0.6271,4.6545,26.0596,2.8184,48.7156,-23.173,-27.5457,-1.8124,2.238,2.238,-11.0368,-5.53,-11.0368,-5.53,-19.9604,77.9956,-26.9872,61.3569,374758154.46
600090.SH,2019-08-28,2019-06-30,2.8723,2.6029,2.4619,7.6315,1.5375,0.8565,5.3697,12.7588,4.369,29.2128,17.6442,17.7523,7.1132,4.3228,4.3228,1.9035,7.2072,1.9035,7.2072,32.7228,1.0244,35.9973,-0.3632,5397454566.7
002782.SZ,2019-08-22,2019-06-30,3.4729,2.9077,2.7935,3.0265,1.749,0.6437,7.0619,21.913,3.9672,20.6136,-35.3192,-37.3398,-5.157,-12.7795,-12.7795,-11.9881,10.3847,-11.9881,10.3847,-40.3094,78.7759,-40.9248,77.8277,464734146.34
603626.SH,2019-08-24,2019-06-30,0.9699,0.7637,0.6970000000000001,2.1892,0.8719,0.4602,-3.4863,23.5995,-1.6765,56.1625,-151.8648,-141.0339,-18.2478,1.5937,1.5937,0.4135,-5.6856,0.4135,-5.6856,-337.1525,-572.8354,-292.7915,-438.6947,895042436.21
601628.SH,2019-08-23,2019-06-30,0.0,0.0,0.0,0.0,0.0,0.0,8.2953,0.0,10.949000000000002,89.2643,80.2443,81.3447,6.9278,12.2948,12.2948,1.9166,-53.557,1.9166,-53.557,54.169,-83.1389,285.4468,-55.2107,457233000000.0
