ts_code,start_date,pledge_price,forcast_close_line,close_date,current_ratio,quick_ratio,cash_ratio,inv_turn,ar_turn,ca_turn,netprofit_margin,grossprofit_margin,roe,debt_to_assets,op_yoy,ebt_yoy,assets_yoy,tr_yoy,or_yoy,q_gr_yoy,q_gr_qoq,q_sales_yoy,q_sales_qoq,q_op_yoy,q_op_qoq,q_profit_yoy,q_profit_qoq,revenue
600190.SH,2018/3/2,3.8503,2.69521,2018/10/12,0.2217,0.2203,0.1814,21.7866,16.1174,1.7587,2.7085,11.3241,1.8948,63.8266,30.9719,34.3909,10.1052,39.0368,39.0368,53.7969,20.3856,53.7969,20.3856,276.2121,-59.3884,513.5894,-44.9271,1386100676
600190.SH,2018/5/22,3.8405,2.68835,2018/10/12,0.2217,0.2203,0.1814,21.7866,16.1174,1.7587,2.7085,11.3241,1.8948,63.8266,30.9719,34.3909,10.1052,39.0368,39.0368,53.7969,20.3856,53.7969,20.3856,276.2121,-59.3884,513.5894,-44.9271,1386100676
600190.SH,2017/8/17,4.5118,3.15826,2018/6/19,0.4452,0.4003,0.3306,8.12,29.0324,0.9346,3.3575,11.5574,1.5078,63.717,14.2197,17.5887,9.3408,31.5976,31.5976,9.9511,-4.1968,9.9511,-4.1968,23.4703,24.2242,8.6994,4.8464,5921650580
600190.SH,2016/4/21,5.0968,3.56776,2018/5/30,0.4452,0.4003,0.3306,8.12,29.0324,0.9346,3.3575,11.5574,1.5078,63.717,14.2197,17.5887,9.3408,31.5976,31.5976,9.9511,-4.1968,9.9511,-4.1968,23.4703,24.2242,8.6994,4.8464,5921650580
600191.SH,2018/1/4,7.5651,5.29557,2018/6/15,1.2144,1.1773,0.4497,0.4778,0.3197,0.0101,-2116.2256,-51.667,-2.2728,13.0943,-474.4779,-474.5126,0.1136,-98.6352,-98.6352,-98.8109,22.3513,-98.8109,22.3513,-797.2044,-30.3347,-600.8784,-30.7735,5171095.67
600191.SH,2017/12/15,7.5052,5.25364,2018/6/15,1.2144,1.1773,0.4497,0.4778,0.3197,0.0101,-2116.2256,-51.667,-2.2728,13.0943,-474.4779,-474.5126,0.1136,-98.6352,-98.6352,-98.8109,22.3513,-98.8109,22.3513,-797.2044,-30.3347,-600.8784,-30.7735,5171095.67
600193.SH,2018/2/2,4.11,2.877,2018/6/11,0.7363,0.7048,0.6904,7.2239,548.0715,0.372,4.0072,13.1104,0.593,36.0343,-108.4056,101.1519,2.3731,3.8015,3.8015,1531.9906,1095.497,1531.9906,1095.497,532.0224,192.2896,103.8053,231.2519,113784965.6
600193.SH,2018/2/1,4.22,2.954,2018/5/30,0.7363,0.7048,0.6904,7.2239,548.0715,0.372,4.0072,13.1104,0.593,36.0343,-108.4056,101.1519,2.3731,3.8015,3.8015,1531.9906,1095.497,1531.9906,1095.497,532.0224,192.2896,103.8053,231.2519,113784965.6
600193.SH,2017/12/13,5.55,3.885,2018/4/23,0.7092,0.7092,0.6705,1.37292,417.9956,0.3058,-316.9659,12.7763,-35.5983,34.9247,92.3162,38.846,-7.3428,-56.9758,-56.9758,-108.3414,-1192.4458,-108.3414,-1192.4458,93.0531,-114.4986,131.1922,1160.7688,2081409.72
600193.SH,2017/4/26,7.64,5.348,2017/12/25,0.7092,0.7092,0.6705,1.37292,417.9956,0.3058,-316.9659,12.7763,-35.5983,34.9247,92.3162,38.846,-7.3428,-56.9758,-56.9758,-108.3414,-1192.4458,-108.3414,-1192.4458,93.0531,-114.4986,131.1922,1160.7688,2081409.72
600193.SH,2016/8/15,11.39,7.973,2017/4/24,2.1254,1.7379,1.7302,2.7378,728.652,0.6991,-222.9994,19.6954,-39.8583,14.413,-294.6306,-277.2618,-25.298,209.1777,209.1777,-0.2023,-17.4247,-0.2023,-17.4247,-330.1897,-5614.8609,-348.0735,-6142.986,24452375.85
600193.SH,2016/7/26,12.89,9.023,2017/4/17,2.1254,1.7379,1.7302,2.7378,728.652,0.6991,-222.9994,19.6954,-39.8583,14.413,-294.6306,-277.2618,-25.298,209.1777,209.1777,-0.2023,-17.4247,-0.2023,-17.4247,-330.1897,-5614.8609,-348.0735,-6142.986,24452375.85
600193.SH,2017/4/20,8.05,5.635,2017/12/12,0.7092,0.7092,0.6705,1.37292,417.9956,0.3058,-316.9659,12.7763,-35.5983,34.9247,92.3162,38.846,-7.3428,-56.9758,-56.9758,-108.3414,-1192.4458,-108.3414,-1192.4458,93.0531,-114.4986,131.1922,1160.7688,2081409.72
600197.SH,2018/1/10,23.7583,16.63081,2018/10/15,4.1437,2.8534,2.685,1.0463,215.8459,0.6259,19.3443,47.8223,12.8073,18.973,26.3073,22.749,-2.5272,16.4961,16.4961,9.4678,4.4338,9.4678,4.4338,-1.2556,-18.7707,-24.9234,-26.9204,518320907.3
600197.SH,2018/1/8,23.2627,16.28389,2018/10/16,4.1437,2.8534,2.685,1.0463,215.8459,0.6259,19.3443,47.8223,12.8073,18.973,26.3073,22.749,-2.5272,16.4961,16.4961,9.4678,4.4338,9.4678,4.4338,-1.2556,-18.7707,-24.9234,-26.9204,518320907.3
600200.SH,2019/3/26,7.55,5.285,2019/8/2,1.2604,0.8333,0.5915,0.6315,1.8168,0.3379,5.3329,32.1901,2.1888,51.4043,-42.3726,-38.7354,9.4734,-0.023,-0.023,35.415,37.9897,35.415,37.9897,-38.4633,381.307,-31.3797,514.5305,986121811.4
600200.SH,2017/5/16,11.5282,8.06974,2018/6/19,1.6552,1.038,0.7129,0.6728,2.8185,0.3806,8.9438,34.6769,2.912,38.2493,50.4376,34.5566,1.4857,-45.6797,-45.6797,-48.3886,-25.1513,-48.3886,-25.1513,84.5134,245.1854,61.0483,195.4889,1701627608
600200.SH,2016/6/21,17.8326,12.48282,2017/5/11,1.6384,0.9489,0.8014,1.3238,5.5938,0.6432,3.6815,14.9286,2.2355,38.2363,438.4226,240.0242,-7.6836,38.0657,38.0657,8.5396,-18.0014,8.5396,-18.0014,197.3199,111.901,151.7368,57.8819,2960487768
600201.SH,2018/3/13,22.0695,15.44865,2018/7/4,3.7821,3.4607,2.6338,0.7228,1.3957,0.1936,47.242,73.9368,7.901,19.0501,-8.611,-8.4161,5.7923,1.0138,1.0138,-30.3237,-63.3929,-30.3237,-63.3929,-54.7651,-81.4933,-51.3294,-80.4582,1896608630
600201.SH,2018/1/18,22.2774,15.59418,2018/7/3,3.7821,3.4607,2.6338,0.7228,1.3957,0.1936,47.242,73.9368,7.901,19.0501,-8.611,-8.4161,5.7923,1.0138,1.0138,-30.3237,-63.3929,-30.3237,-63.3929,-54.7651,-81.4933,-51.3294,-80.4582,1896608630
600201.SH,2017/11/8,21.0154,14.71078,2018/7/5,3.7821,3.4607,2.6338,0.7228,1.3957,0.1936,47.242,73.9368,7.901,19.0501,-8.611,-8.4161,5.7923,1.0138,1.0138,-30.3237,-63.3929,-30.3237,-63.3929,-54.7651,-81.4933,-51.3294,-80.4582,1896608630
600202.SH,2018/4/26,5.49,3.843,2018/6/8,1.0116,0.6948,0.6287,0.8415,0.4373,0.2334,2.615,17.5926,0.9487,59.6719,118.0112,118.0237,-9.7057,98.7121,98.7121,144.4506,122.671,144.4506,122.671,323.7415,241.8965,348.4694,236.528,768809146.1
600207.SH,2017/3/23,9.45,6.615,2017/11/17,3.2779,2.7968,2.5762,11.8942,5.7263,1.8027,0.6588,12.0723,0.4774,16.6925,29.1968,-7.2728,-2.6157,6.0092,6.0092,20.2983,28.5646,20.2983,28.5646,51.1938,95.688,83.683,85.4919,1155477851
600208.SH,2017/9/6,4.1583,2.91081,2018/10/18,2.0725,0.3977,0.3582,0.077,110.3337,0.0822,25.0149,28.1453,5.4322,75.5551,16.5944,-0.9683,10.5819,-24.0503,-24.0503,-71.5149,-42.7826,-71.5149,-42.7826,-59.7138,-42.5569,-75.5946,-53.9988,7082217749
600208.SH,2016/12/27,3.9943,2.79601,2018/10/18,2.0725,0.3977,0.3582,0.077,110.3337,0.0822,25.0149,28.1453,5.4322,75.5551,16.5944,-0.9683,10.5819,-24.0503,-24.0503,-71.5149,-42.7826,-71.5149,-42.7826,-59.7138,-42.5569,-75.5946,-53.9988,7082217749
600208.SH,2017/2/22,4.3802,3.06614,2018/8/6,2.2529,0.5129,0.4678,0.0618,74.506,0.0649,26.1303,28.797,4.4758,75.2534,120.5397,124.1726,9.0539,36.6768,36.6768,2.0067,-12.7264,2.0067,-12.7264,100.8601,-23.6888,583.5225,-14.0895,5591317675
600208.SH,2018/1/17,5.017,3.5119,2018/7/19,2.2529,0.5129,0.4678,0.0618,74.506,0.0649,26.1303,28.797,4.4758,75.2534,120.5397,124.1726,9.0539,36.6768,36.6768,2.0067,-12.7264,2.0067,-12.7264,100.8601,-23.6888,583.5225,-14.0895,5591317675
600208.SH,2017/8/9,4.139,2.8973,2018/10/18,2.0725,0.3977,0.3582,0.077,110.3337,0.0822,25.0149,28.1453,5.4322,75.5551,16.5944,-0.9683,10.5819,-24.0503,-24.0503,-71.5149,-42.7826,-71.5149,-42.7826,-59.7138,-42.5569,-75.5946,-53.9988,7082217749
600208.SH,2018/2/7,4.1293,2.89051,2018/10/18,2.0725,0.3977,0.3582,0.077,110.3337,0.0822,25.0149,28.1453,5.4322,75.5551,16.5944,-0.9683,10.5819,-24.0503,-24.0503,-71.5149,-42.7826,-71.5149,-42.7826,-59.7138,-42.5569,-75.5946,-53.9988,7082217749
600208.SH,2016/11/10,4.5346,3.17422,2018/8/6,2.2529,0.5129,0.4678,0.0618,74.506,0.0649,26.1303,28.797,4.4758,75.2534,120.5397,124.1726,9.0539,36.6768,36.6768,2.0067,-12.7264,2.0067,-12.7264,100.8601,-23.6888,583.5225,-14.0895,5591317675
600208.SH,2016/10/19,4.1969,2.93783,2018/10/18,2.0725,0.3977,0.3582,0.077,110.3337,0.0822,25.0149,28.1453,5.4322,75.5551,16.5944,-0.9683,10.5819,-24.0503,-24.0503,-71.5149,-42.7826,-71.5149,-42.7826,-59.7138,-42.5569,-75.5946,-53.9988,7082217749
600208.SH,2017/10/10,4.1679,2.91753,2018/10/18,2.0725,0.3977,0.3582,0.077,110.3337,0.0822,25.0149,28.1453,5.4322,75.5551,16.5944,-0.9683,10.5819,-24.0503,-24.0503,-71.5149,-42.7826,-71.5149,-42.7826,-59.7138,-42.5569,-75.5946,-53.9988,7082217749
600208.SH,2017/7/26,4.2065,2.94455,2018/10/11,2.0725,0.3977,0.3582,0.077,110.3337,0.0822,25.0149,28.1453,5.4322,75.5551,16.5944,-0.9683,10.5819,-24.0503,-24.0503,-71.5149,-42.7826,-71.5149,-42.7826,-59.7138,-42.5569,-75.5946,-53.9988,7082217749
600208.SH,2017/2/20,4.2548,2.97836,2018/10/11,2.0725,0.3977,0.3582,0.077,110.3337,0.0822,25.0149,28.1453,5.4322,75.5551,16.5944,-0.9683,10.5819,-24.0503,-24.0503,-71.5149,-42.7826,-71.5149,-42.7826,-59.7138,-42.5569,-75.5946,-53.9988,7082217749
600208.SH,2016/10/20,4.2934,3.00538,2018/10/8,2.0725,0.3977,0.3582,0.077,110.3337,0.0822,25.0149,28.1453,5.4322,75.5551,16.5944,-0.9683,10.5819,-24.0503,-24.0503,-71.5149,-42.7826,-71.5149,-42.7826,-59.7138,-42.5569,-75.5946,-53.9988,7082217749
600208.SH,2016/9/27,4.2162,2.95134,2018/10/11,2.0725,0.3977,0.3582,0.077,110.3337,0.0822,25.0149,28.1453,5.4322,75.5551,16.5944,-0.9683,10.5819,-24.0503,-24.0503,-71.5149,-42.7826,-71.5149,-42.7826,-59.7138,-42.5569,-75.5946,-53.9988,7082217749
600208.SH,2016/8/23,4.2934,3.00538,2018/10/8,2.0725,0.3977,0.3582,0.077,110.3337,0.0822,25.0149,28.1453,5.4322,75.5551,16.5944,-0.9683,10.5819,-24.0503,-24.0503,-71.5149,-42.7826,-71.5149,-42.7826,-59.7138,-42.5569,-75.5946,-53.9988,7082217749
600208.SH,2016/10/10,4.0039,2.80273,2018/10/18,2.0725,0.3977,0.3582,0.077,110.3337,0.0822,25.0149,28.1453,5.4322,75.5551,16.5944,-0.9683,10.5819,-24.0503,-24.0503,-71.5149,-42.7826,-71.5149,-42.7826,-59.7138,-42.5569,-75.5946,-53.9988,7082217749
600208.SH,2016/9/12,4.0811,2.85677,2018/10/18,2.0725,0.3977,0.3582,0.077,110.3337,0.0822,25.0149,28.1453,5.4322,75.5551,16.5944,-0.9683,10.5819,-24.0503,-24.0503,-71.5149,-42.7826,-71.5149,-42.7826,-59.7138,-42.5569,-75.5946,-53.9988,7082217749
600209.SH,2018/6/28,5.2435,3.67045,2018/7/31,1.346,0.9334,0.6839,0.3739,0.3983,0.126,-91.6005,9.9676,-3.1244,17.0456,-18.2303,-16.1171,-5.7823,-39.6475,-39.6475,-65.3226,-13.4896,-65.3226,-13.4896,-16.9309,-57.3915,-19.0584,-55.6774,159841987.2
600209.SH,2017/6/29,12.5007,8.75049,2018/2/1,1.3455,0.9407,0.6942,1.9418,2.1225,0.6327,-37.8366,6.9211,-7.1114,19.1105,7.4908,7.6261,-6.7231,-2.1153,-2.1153,-28.2174,123.1,-28.2174,123.1,-2000.9121,-183.0134,-2194.2208,-180.3499,25296785.61
600212.SH,2017/11/2,11.35,7.945,2018/3/1,6.1366,6.0567,6.0543,54.6899,2.2765,0.9632,4.9994,24.5042,1.6816,5.1191,-49.6465,-71.751,-3.7246,-3.8076,-3.8076,-4.8606,5.3753,-4.8606,5.3753,-173.7267,-209.7501,-175.867,-213.1198,57004267.47
600216.SH,2017/11/24,12.3901,8.67307,2018/10/11,2.9167,2.194,1.9243,2.653,3.9235,1.0969,9.7325,43.9099,6.8509,18.4798,265.162,257.9977,2.8178,30.2793,30.2793,19.4752,16.462,19.4752,16.462,6.6407,398.4678,-10.9482,633.4648,6858741581
600217.SH,2016/4/22,7.93,5.551,2018/2/9,1.7087,1.5843,1.5603,3.1847,0.9727,0.713,9.4149,44.0933,16.0717,64.9795,56.6563,51.1669,45.349,60.0013,60.0013,43.7297,21.2763,43.7297,21.2763,9.4752,127.1476,-10.7152,57.574,2338202636
600217.SH,2017/6/20,6.91,4.837,2018/9/20,1.8449,1.7542,1.7169,4.2548,0.5662,0.4251,11.9037,39.4282,11.6189,62.8288,69.3966,61.3837,2.9727,14.3869,14.3869,1.8155,-0.2905,1.8155,-0.2905,59.8722,-41.2216,24.5045,-43.002,1776940850
600220.SH,2018/3/7,2.7377,1.91639,2018/10/16,0.8896,0.4447,0.4305,1.5937,4.1232,0.8827,5.7872,22.0544,4.3725,47.2287,23.6472,22.3523,-3.9213,11.1216,11.1216,18.8675,9.8602,18.8675,9.8602,25.4783,2.5127,15.9885,-2.2838,410524635.2
600220.SH,2017/12/7,2.9947,2.09629,2018/6/19,0.9143,0.5146,0.5008,0.9905,2.9029,0.5073,4.3042,21.027,1.9843,48.9039,21.4584,19.3997,-2.869,6.4025,6.4025,3.9154,62.825,3.9154,62.825,53.7134,688.8376,50.465,545.8938,2420302582
600220.SH,2017/3/22,4.1312,2.89184,2018/2/1,0.9174,0.573,0.5671,2.1562,6.9668,1.0504,6.3216,22.6301,6.0116,50.906,-41.6146,-45.2715,4.867,2.8042,2.8042,3.8683,-8.623,3.8683,-8.623,-73.5116,-93.0971,94.032,-9.2844,1775746455
600220.SH,2017/6/1,3.301,2.3107,2018/6/13,0.9143,0.5146,0.5008,0.9905,2.9029,0.5073,4.3042,21.027,1.9843,48.9039,21.4584,19.3997,-2.869,6.4025,6.4025,3.9154,62.825,3.9154,62.825,53.7134,688.8376,50.465,545.8938,2420302582
600220.SH,2016/12/20,4.2498,2.97486,2018/2/1,0.9174,0.573,0.5671,2.1562,6.9668,1.0504,6.3216,22.6301,6.0116,50.906,-41.6146,-45.2715,4.867,2.8042,2.8042,3.8683,-8.623,3.8683,-8.623,-73.5116,-93.0971,94.032,-9.2844,1775746455
600220.SH,2016/10/13,4.3981,3.07867,2017/12/5,0.9174,0.573,0.5671,2.1562,6.9668,1.0504,6.3216,22.6301,6.0116,50.906,-41.6146,-45.2715,4.867,2.8042,2.8042,3.8683,-8.623,3.8683,-8.623,-73.5116,-93.0971,94.032,-9.2844,1775746455
600221.SH,2017/11/28,3.1403,2.19821,2018/8/16,0.6169,0.6133,0.5795,125.9654,13.9916,0.8257,1.8505,10.6976,0.9537,60.3848,-55.3838,-56.4014,-5.8728,15.4777,15.4777,15.3281,-4.0233,15.3281,-4.0233,-351.3994,-159.7644,-325.0936,-155.5408,32941415000
600221.SH,2018/1/8,3.2099,2.24693,2018/8/6,0.6169,0.6133,0.5795,125.9654,13.9916,0.8257,1.8505,10.6976,0.9537,60.3848,-55.3838,-56.4014,-5.8728,15.4777,15.4777,15.3281,-4.0233,15.3281,-4.0233,-351.3994,-159.7644,-325.0936,-155.5408,32941415000
600221.SH,2017/10/25,3.2198,2.25386,2018/8/3,0.6169,0.6133,0.5795,125.9654,13.9916,0.8257,1.8505,10.6976,0.9537,60.3848,-55.3838,-56.4014,-5.8728,15.4777,15.4777,15.3281,-4.0233,15.3281,-4.0233,-351.3994,-159.7644,-325.0936,-155.5408,32941415000
600222.SH,2016/11/29,9.0644,6.34508,2017/5/12,2.4423,2.0236,1.9124,1.4129,1.287,0.352,0.5863,29.7096,0.1548,44.36,280.0626,172.5692,1.9696,20.889,20.889,37.3769,8.8638,37.3769,8.8638,114.1232,-89.3152,340.3678,-5.473,1168390540
600225.SH,2017/11/9,5.45,3.815,2018/2/9,1.2325,0.4239,0.2776,0.1379,6.2242,0.1204,9.3957,20.5578,13.081,87.229,151.2529,147.8047,-2.5812,-25.7411,-25.7411,18.2438,40.9847,18.2438,40.9847,-212.643,-234.9424,-337.0853,-240.3894,835409877.7
600225.SH,2017/10/19,5.62,3.934,2018/2/7,1.2325,0.4239,0.2776,0.1379,6.2242,0.1204,9.3957,20.5578,13.081,87.229,151.2529,147.8047,-2.5812,-25.7411,-25.7411,18.2438,40.9847,18.2438,40.9847,-212.643,-234.9424,-337.0853,-240.3894,835409877.7
600225.SH,2017/10/25,5.62,3.934,2018/2/7,1.2325,0.4239,0.2776,0.1379,6.2242,0.1204,9.3957,20.5578,13.081,87.229,151.2529,147.8047,-2.5812,-25.7411,-25.7411,18.2438,40.9847,18.2438,40.9847,-212.643,-234.9424,-337.0853,-240.3894,835409877.7
600226.SH,2018/10/31,4.0729,2.85103,2018/12/27,2.9528,2.6532,1.8553,3.6612,4.6538,0.5009,14.0337,40.4721,3.3182,14.5145,-48.7158,-51.9499,-7.0608,-25.456,-25.456,-17.7687,27.5009,-17.7687,27.5009,-233.3806,-197.9739,-257.6293,-207.5186,222695273.5
600226.SH,2018/11/1,3.6656,2.56592,2019/1/30,2.9528,2.6532,1.8553,3.6612,4.6538,0.5009,14.0337,40.4721,3.3182,14.5145,-48.7158,-51.9499,-7.0608,-25.456,-25.456,-17.7687,27.5009,-17.7687,27.5009,-233.3806,-197.9739,-257.6293,-207.5186,222695273.5
600226.SH,2019/4/8,4.7385,3.31695,2019/5/23,2.7708,2.4337,1.6903,1.4184,1.9306,0.2681,31.9637,41.1259,3.4639,15.0797,18.5342,28.1031,1.3955,-6.6973,-6.6973,-11.6474,8.8418,-11.6474,8.8418,-5.8018,-13.5915,-20.9126,-18.1162,465080743.2
600226.SH,2017/5/9,5.1704,3.61928,2018/11/2,2.9528,2.6532,1.8553,3.6612,4.6538,0.5009,14.0337,40.4721,3.3182,14.5145,-48.7158,-51.9499,-7.0608,-25.456,-25.456,-17.7687,27.5009,-17.7687,27.5009,-233.3806,-197.9739,-257.6293,-207.5186,222695273.5
600226.SH,2017/5/4,5.427,3.7989,2018/11/1,2.9528,2.6532,1.8553,3.6612,4.6538,0.5009,14.0337,40.4721,3.3182,14.5145,-48.7158,-51.9499,-7.0608,-25.456,-25.456,-17.7687,27.5009,-17.7687,27.5009,-233.3806,-197.9739,-257.6293,-207.5186,222695273.5
600226.SH,2017/4/25,5.3615,3.75305,2018/11/1,2.9528,2.6532,1.8553,3.6612,4.6538,0.5009,14.0337,40.4721,3.3182,14.5145,-48.7158,-51.9499,-7.0608,-25.456,-25.456,-17.7687,27.5009,-17.7687,27.5009,-233.3806,-197.9739,-257.6293,-207.5186,222695273.5
600226.SH,2016/12/6,5.5362,3.87534,2018/11/1,2.9528,2.6532,1.8553,3.6612,4.6538,0.5009,14.0337,40.4721,3.3182,14.5145,-48.7158,-51.9499,-7.0608,-25.456,-25.456,-17.7687,27.5009,-17.7687,27.5009,-233.3806,-197.9739,-257.6293,-207.5186,222695273.5
600226.SH,2016/12/1,5.6345,3.94415,2018/11/1,2.9528,2.6532,1.8553,3.6612,4.6538,0.5009,14.0337,40.4721,3.3182,14.5145,-48.7158,-51.9499,-7.0608,-25.456,-25.456,-17.7687,27.5009,-17.7687,27.5009,-233.3806,-197.9739,-257.6293,-207.5186,222695273.5
600227.SH,2016/9/28,6.7,4.69,2018/6/12,1.1283,0.986,0.7544,2.8316,1.6402,0.602,11.2283,34.1976,2.7193,29.3406,887.1454,741.5721,-1.8173,81.9196,81.9196,60.1939,20.7017,60.1939,20.7017,52.6105,81.9732,46.8233,90.8519,2430806759
600227.SH,2017/5/2,6.31,4.417,2018/6/28,1.1283,0.986,0.7544,2.8316,1.6402,0.602,11.2283,34.1976,2.7193,29.3406,887.1454,741.5721,-1.8173,81.9196,81.9196,60.1939,20.7017,60.1939,20.7017,52.6105,81.9732,46.8233,90.8519,2430806759
600227.SH,2018/7/24,3.44,2.408,2019/8/6,1.1506,0.9833,0.7405,2.9189,1.1134,0.5267,-2.3475,20.9218,-0.4466,26.2395,-109.9023,-108.7058,-1.3416,-18.0593,-18.0593,-17.846,21.3973,-17.846,21.3973,-87.1985,145.992,-87.6588,132.098,937387075.3
600227.SH,2017/9/15,6.46,4.522,2018/6/28,1.1283,0.986,0.7544,2.8316,1.6402,0.602,11.2283,34.1976,2.7193,29.3406,887.1454,741.5721,-1.8173,81.9196,81.9196,60.1939,20.7017,60.1939,20.7017,52.6105,81.9732,46.8233,90.8519,2430806759
600227.SH,2017/8/8,6.49,4.543,2018/6/28,1.1283,0.986,0.7544,2.8316,1.6402,0.602,11.2283,34.1976,2.7193,29.3406,887.1454,741.5721,-1.8173,81.9196,81.9196,60.1939,20.7017,60.1939,20.7017,52.6105,81.9732,46.8233,90.8519,2430806759
600227.SH,2017/7/18,5.93,4.151,2018/6/29,1.1283,0.986,0.7544,2.8316,1.6402,0.602,11.2283,34.1976,2.7193,29.3406,887.1454,741.5721,-1.8173,81.9196,81.9196,60.1939,20.7017,60.1939,20.7017,52.6105,81.9732,46.8233,90.8519,2430806759
600227.SH,2017/5/15,6.13,4.291,2018/6/28,1.1283,0.986,0.7544,2.8316,1.6402,0.602,11.2283,34.1976,2.7193,29.3406,887.1454,741.5721,-1.8173,81.9196,81.9196,60.1939,20.7017,60.1939,20.7017,52.6105,81.9732,46.8233,90.8519,2430806759
600227.SH,2017/4/18,6.71,4.697,2018/6/12,1.1283,0.986,0.7544,2.8316,1.6402,0.602,11.2283,34.1976,2.7193,29.3406,887.1454,741.5721,-1.8173,81.9196,81.9196,60.1939,20.7017,60.1939,20.7017,52.6105,81.9732,46.8233,90.8519,2430806759
600228.SH,2018/3/29,10.7,7.49,2018/6/21,1.302,1.126,0.9499,9.2075,9.9938,1.5191,3.1377,16.1784,6.8166,55.6607,194.4947,166.4158,-8.4705,9.9094,9.9094,9.1781,9.8085,9.1781,9.8085,242.0394,700.5577,164.0154,136.6362,528479620.2
600231.SH,2017/10/16,5.8471,4.09297,2018/2/9,0.741,0.5246,0.421,11.5249,180.6892,3.7166,6.709,14.7597,20.7905,56.7635,717.554,662.6324,-4.0759,24.3731,24.3731,5.8562,-9.1626,5.8562,-9.1626,121.4333,-46.6378,75.4435,-64.329,10084782796
600231.SH,2017/10/31,4.97,3.479,2018/3/23,0.741,0.5246,0.421,11.5249,180.6892,3.7166,6.709,14.7597,20.7905,56.7635,717.554,662.6324,-4.0759,24.3731,24.3731,5.8562,-9.1626,5.8562,-9.1626,121.4333,-46.6378,75.4435,-64.329,10084782796
600231.SH,2017/10/25,5.4484,3.81388,2018/3/21,0.741,0.5246,0.421,11.5249,180.6892,3.7166,6.709,14.7597,20.7905,56.7635,717.554,662.6324,-4.0759,24.3731,24.3731,5.8562,-9.1626,5.8562,-9.1626,121.4333,-46.6378,75.4435,-64.329,10084782796
600232.SH,2017/8/21,7.9944,5.59608,2018/2/6,2.2675,1.2115,1.1105,1.6719,5.8282,0.9636,2.1073,13.5345,2.1574,32.488,12.32,-4.67,6.042,19.6929,19.6929,25.1188,13.7122,25.1188,13.7122,-24.5712,-10.583,-46.7179,-34.2085,578960233.4
600232.SH,2018/3/8,5.9451,4.16157,2018/10/12,2.2373,1.1243,0.966,1.172,3.3542,0.6707,4.0396,15.8322,2.2026,32.9541,55.6458,60.11,0.594,2.6133,2.6133,-12.4128,-14.4658,-12.4128,-14.4658,78.0661,11.5181,90.5488,10.5946,1199088085
600232.SH,2017/9/14,10.4401,7.30807,2018/1/15,2.2675,1.2115,1.1105,1.6719,5.8282,0.9636,2.1073,13.5345,2.1574,32.488,12.32,-4.67,6.042,19.6929,19.6929,25.1188,13.7122,25.1188,13.7122,-24.5712,-10.583,-46.7179,-34.2085,578960233.4
600232.SH,2018/2/27,5.9451,4.16157,2018/10/12,2.2373,1.1243,0.966,1.172,3.3542,0.6707,4.0396,15.8322,2.2026,32.9541,55.6458,60.11,0.594,2.6133,2.6133,-12.4128,-14.4658,-12.4128,-14.4658,78.0661,11.5181,90.5488,10.5946,1199088085
600232.SH,2018/2/13,5.6261,3.93827,2018/10/18,2.2373,1.1243,0.966,1.172,3.3542,0.6707,4.0396,15.8322,2.2026,32.9541,55.6458,60.11,0.594,2.6133,2.6133,-12.4128,-14.4658,-12.4128,-14.4658,78.0661,11.5181,90.5488,10.5946,1199088085
600232.SH,2017/6/6,7.3122,5.11854,2018/9/13,2.2373,1.1243,0.966,1.172,3.3542,0.6707,4.0396,15.8322,2.2026,32.9541,55.6458,60.11,0.594,2.6133,2.6133,-12.4128,-14.4658,-12.4128,-14.4658,78.0661,11.5181,90.5488,10.5946,1199088085
600232.SH,2018/1/18,6.5541,4.58787,2018/10/8,2.2373,1.1243,0.966,1.172,3.3542,0.6707,4.0396,15.8322,2.2026,32.9541,55.6458,60.11,0.594,2.6133,2.6133,-12.4128,-14.4658,-12.4128,-14.4658,78.0661,11.5181,90.5488,10.5946,1199088085
600232.SH,2017/11/17,7.4048,5.18336,2018/9/13,2.2373,1.1243,0.966,1.172,3.3542,0.6707,4.0396,15.8322,2.2026,32.9541,55.6458,60.11,0.594,2.6133,2.6133,-12.4128,-14.4658,-12.4128,-14.4658,78.0661,11.5181,90.5488,10.5946,1199088085
600232.SH,2017/10/24,8.8548,6.19836,2018/1/31,2.2675,1.2115,1.1105,1.6719,5.8282,0.9636,2.1073,13.5345,2.1574,32.488,12.32,-4.67,6.042,19.6929,19.6929,25.1188,13.7122,25.1188,13.7122,-24.5712,-10.583,-46.7179,-34.2085,578960233.4
600232.SH,2017/3/16,11.3024,7.91168,2017/5/12,2.4118,1.2127,1.1029,0.6573,2.129,0.3924,2.2167,13.9106,0.9065,32.0111,45.5104,38.5981,6.4392,18.9031,18.9031,36.3428,54.005,36.3428,54.005,57.2059,60.5577,59.6864,62.7298,1232715845
600232.SH,2017/3/6,11.5506,8.08542,2017/5/11,2.4118,1.2127,1.1029,0.6573,2.129,0.3924,2.2167,13.9106,0.9065,32.0111,45.5104,38.5981,6.4392,18.9031,18.9031,36.3428,54.005,36.3428,54.005,57.2059,60.5577,59.6864,62.7298,1232715845
