,ts_code,start_date,is_release,release_date
12545,002047.SZ,2018-09-07,0.0,
12546,002047.SZ,2018-02-02,1.0,20180802
12547,002047.SZ,2017-03-01,1.0,20180629
12548,002047.SZ,2017-03-01,0.0,
12549,002047.SZ,2018-06-21,0.0,
12550,002047.SZ,2016-12-08,1.0,20180608
12552,002047.SZ,2016-11-14,1.0,20180516
12553,002047.SZ,2018-02-02,0.0,
12554,002047.SZ,2016-08-04,1.0,20180131
12557,002047.SZ,2017-01-18,1.0,20180129
12558,002047.SZ,2016-07-27,1.0,20180129
12559,002047.SZ,2017-01-18,1.0,20180118
12560,002047.SZ,2016-07-18,1.0,20180118
12561,002047.SZ,2017-10-31,0.0,
12563,002047.SZ,2017-10-30,0.0,
12565,002047.SZ,2017-09-07,0.0,
12567,002047.SZ,2017-06-05,0.0,
12569,002047.SZ,2017-04-01,0.0,
12574,002047.SZ,2016-02-24,1.0,20170223
12575,002047.SZ,2016-02-03,1.0,20170116
12576,002047.SZ,2016-12-08,0.0,
12577,002047.SZ,2016-11-14,0.0,
12578,002047.SZ,2016-09-14,0.0,
12584,002048.SZ,2016-02-26,1.0,20160921
12592,002050.SZ,2018-09-18,0.0,
12593,002050.SZ,2018-07-26,0.0,
12594,002050.SZ,2018-01-12,0.0,
12595,002050.SZ,2017-09-13,0.0,
12628,002052.SZ,2016-04-06,0.0,
12630,002052.SZ,2016-03-22,0.0,
12658,002053.SZ,2017-10-24,1.0,20181024
12659,002053.SZ,2017-09-12,1.0,20180912
12660,002053.SZ,2017-10-24,1.0,20180807
12661,002053.SZ,2017-10-24,0.0,
12662,002053.SZ,2017-09-12,1.0,20180807
12663,002053.SZ,2017-10-24,1.0,20180717
12664,002053.SZ,2017-09-12,1.0,20180717
12666,002053.SZ,2017-09-12,0.0,
12693,002055.SZ,2018-07-06,1.0,20190807
12694,002055.SZ,2018-07-05,1.0,20190807
12696,002055.SZ,2018-02-07,1.0,20190731
12697,002055.SZ,2018-07-05,1.0,20190731
12698,002055.SZ,2016-12-26,1.0,20190731
12699,002055.SZ,2018-02-05,1.0,20190731
12700,002055.SZ,2018-07-05,0.0,
12701,002055.SZ,2019-07-25,0.0,
12702,002055.SZ,2019-06-26,0.0,
12703,002055.SZ,2016-12-26,0.0,
12704,002055.SZ,2016-12-26,1.0,20190531
12705,002055.SZ,2016-12-14,1.0,20190531
12706,002055.SZ,2019-03-22,1.0,20190510
12707,002055.SZ,2019-03-22,0.0,
12708,002055.SZ,2017-05-25,1.0,20190322
12709,002055.SZ,2016-03-24,1.0,20190322
12710,002055.SZ,2019-03-21,0.0,
12712,002055.SZ,2016-03-24,0.0,
12713,002055.SZ,2016-12-20,1.0,20190320
12714,002055.SZ,2016-03-24,1.0,20190320
12715,002055.SZ,2017-03-24,1.0,20190320
12716,002055.SZ,2017-03-24,0.0,
12717,002055.SZ,2017-05-18,1.0,20190321
12718,002055.SZ,2019-02-14,0.0,
12719,002055.SZ,2018-01-11,1.0,20190214
12720,002055.SZ,2019-01-22,0.0,
12721,002055.SZ,2018-01-16,1.0,20190122
12722,002055.SZ,2016-10-27,1.0,20181025
12723,002055.SZ,2016-12-14,1.0,20181025
12724,002055.SZ,2016-12-14,0.0,
12725,002055.SZ,2018-10-26,0.0,
12726,002055.SZ,2018-09-10,0.0,
12727,002055.SZ,2016-10-27,0.0,
12728,002055.SZ,2018-08-31,0.0,
12730,002055.SZ,2016-08-29,1.0,20180829
12731,002055.SZ,2016-10-27,1.0,20180829
12732,002055.SZ,2018-07-27,0.0,
12734,002055.SZ,2018-07-06,0.0,
12736,002055.SZ,2018-06-20,0.0,
12738,002055.SZ,2017-03-24,1.0,20180323
12739,002055.SZ,2017-08-01,1.0,20180209
12740,002055.SZ,2017-08-01,0.0,
12741,002055.SZ,2018-02-07,0.0,
12742,002055.SZ,2018-02-05,0.0,
12744,002055.SZ,2018-01-18,0.0,
12745,002055.SZ,2018-01-16,0.0,
12746,002055.SZ,2018-01-11,0.0,
12747,002055.SZ,2017-01-06,1.0,20180111
12748,002055.SZ,2017-01-06,1.0,20180108
12749,002055.SZ,2016-12-26,1.0,20171226
12750,002055.SZ,2016-07-04,1.0,20170802
12751,002055.SZ,2016-07-27,1.0,20170728
12753,002055.SZ,2017-05-25,0.0,
12755,002055.SZ,2017-05-18,0.0,
12756,002055.SZ,2017-04-26,0.0,
12757,002055.SZ,2016-03-25,1.0,20170412
12760,002055.SZ,2016-03-24,1.0,20170119
12762,002055.SZ,2016-10-27,1.0,20170118
12765,002055.SZ,2016-03-14,1.0,20161221
12766,002055.SZ,2016-12-20,0.0,
12769,002055.SZ,2016-05-11,1.0,20161111
12771,002055.SZ,2016-08-29,0.0,
12773,002055.SZ,2016-01-11,1.0,20160712
12774,002055.SZ,2016-01-15,1.0,20160712
12793,002056.SZ,2019-01-03,0.0,
12794,002056.SZ,2016-03-21,1.0,20181120
12795,002056.SZ,2016-10-27,1.0,20171026
12797,002056.SZ,2016-03-21,0.0,
12806,002057.SZ,2017-07-27,0.0,
12808,002059.SZ,2019-02-21,0.0,
12809,002059.SZ,2017-11-28,1.0,20190222
12810,002059.SZ,2017-11-28,0.0,
12816,002062.SZ,2019-07-26,0.0,
12817,002062.SZ,2019-07-23,0.0,
12818,002062.SZ,2016-08-23,1.0,20190704
12819,002062.SZ,2016-11-07,1.0,20190704
12820,002062.SZ,2016-11-23,1.0,20190614
12821,002062.SZ,2018-01-16,1.0,20190614
12822,002062.SZ,2018-06-06,1.0,20181218
12823,002062.SZ,2017-02-08,1.0,20181218
12824,002062.SZ,2018-06-20,1.0,20181218
12825,002062.SZ,2018-12-21,0.0,
12826,002062.SZ,2018-12-24,0.0,
12827,002062.SZ,2018-08-07,1.0,20181218
12828,002062.SZ,2018-09-17,0.0,
12829,002062.SZ,2016-09-20,1.0,20180917
12830,002062.SZ,2018-09-05,0.0,
12831,002062.SZ,2016-09-08,1.0,20180905
12832,002062.SZ,2018-08-22,0.0,
12833,002062.SZ,2016-09-12,1.0,20180822
12835,002062.SZ,2018-08-07,0.0,
12837,002062.SZ,2018-07-24,0.0,
12841,002062.SZ,2018-07-12,0.0,
12842,002062.SZ,2018-07-06,0.0,
12843,002062.SZ,2018-06-20,0.0,
12844,002062.SZ,2018-06-06,0.0,
12847,002062.SZ,2018-04-03,0.0,
12848,002062.SZ,2018-02-28,0.0,
12849,002062.SZ,2018-01-16,0.0,
12851,002062.SZ,2017-06-21,0.0,
12852,002062.SZ,2017-06-15,0.0,
12855,002062.SZ,2017-02-16,0.0,
12856,002062.SZ,2017-02-08,0.0,
12858,002062.SZ,2016-11-23,0.0,
12859,002062.SZ,2016-11-07,0.0,
12861,002062.SZ,2016-09-20,0.0,
12865,002062.SZ,2016-09-12,0.0,
12869,002062.SZ,2016-09-08,0.0,
12871,002062.SZ,2016-08-23,0.0,
12872,002062.SZ,2016-06-13,0.0,
12894,002067.SZ,2018-10-12,0.0,
12895,002067.SZ,2018-06-15,0.0,
12896,002067.SZ,2017-11-30,0.0,
12898,002067.SZ,2017-04-24,0.0,
12899,002067.SZ,2016-04-21,1.0,20170421
12909,002068.SZ,2017-08-17,0.0,
12912,002069.SZ,2018-01-15,0.0,
12913,002069.SZ,2018-02-12,0.0,
12914,002069.SZ,2019-07-16,0.0,
12916,002069.SZ,2018-11-27,0.0,
12917,002069.SZ,2018-01-15,1.0,20190117
12919,002069.SZ,2017-12-06,0.0,
12920,002069.SZ,2018-02-08,0.0,
12922,002069.SZ,2018-02-13,0.0,
12925,002069.SZ,2017-04-27,1.0,20180207
12926,002069.SZ,2016-03-21,1.0,20180207
12927,002069.SZ,2017-01-23,1.0,20180116
12929,002069.SZ,2016-02-02,1.0,20171207
12944,002069.SZ,2016-03-21,1.0,20170620
12945,002069.SZ,2016-09-19,1.0,20170517
12946,002069.SZ,2016-05-31,1.0,20170306
12947,002069.SZ,2016-01-28,1.0,20170125
12948,002069.SZ,2016-02-03,1.0,20170125
12950,002069.SZ,2016-01-15,1.0,20160928
12951,002069.SZ,2016-01-18,1.0,20160908
12953,002069.SZ,2016-01-14,1.0,20160722
12957,002069.SZ,2016-01-14,1.0,20160702
12959,002069.SZ,2016-01-28,1.0,20160630
12961,002069.SZ,2016-02-02,1.0,20160628
12962,002069.SZ,2016-01-25,1.0,20160628
12963,002069.SZ,2016-05-27,1.0,20160628
13011,002071.SZ,2019-04-01,0.0,
13012,002071.SZ,2017-05-19,1.0,20190326
13013,002071.SZ,2016-04-05,1.0,20190326
13014,002071.SZ,2019-03-20,0.0,
13015,002071.SZ,2019-01-28,0.0,
13017,002071.SZ,2018-07-31,1.0,20190108
13018,002071.SZ,2016-02-18,1.0,20190108
13019,002071.SZ,2018-09-05,0.0,
13020,002071.SZ,2018-10-17,0.0,
13021,002071.SZ,2018-08-22,0.0,
13022,002071.SZ,2018-10-12,0.0,
13023,002071.SZ,2018-06-29,1.0,20181012
13024,002071.SZ,2018-07-31,1.0,20181012
13025,002071.SZ,2018-10-16,0.0,
13027,002071.SZ,2018-08-09,0.0,
13029,002071.SZ,2016-12-15,1.0,20180723
13030,002071.SZ,2018-07-30,0.0,
13031,002071.SZ,2018-07-31,0.0,
13033,002071.SZ,2018-06-27,1.0,20180730
13034,002071.SZ,2018-06-27,0.0,
13035,002071.SZ,2018-07-19,0.0,
13036,002071.SZ,2018-07-11,0.0,
13037,002071.SZ,2018-06-29,0.0,
13039,002071.SZ,2018-06-26,0.0,
13040,002071.SZ,2018-06-22,0.0,
13041,002071.SZ,2018-06-25,0.0,
13043,002071.SZ,2018-04-11,0.0,
13044,002071.SZ,2017-12-26,1.0,20180313
13045,002071.SZ,2018-03-21,0.0,
13046,002071.SZ,2017-02-10,1.0,20180209
13047,002071.SZ,2018-02-08,0.0,
13048,002071.SZ,2016-01-15,1.0,20180112
13049,002071.SZ,2016-01-15,1.0,20180115
13050,002071.SZ,2018-01-18,0.0,
13052,002071.SZ,2017-12-26,0.0,
13053,002071.SZ,2017-12-22,0.0,
13055,002071.SZ,2017-11-13,0.0,
13056,002071.SZ,2017-10-30,0.0,
13057,002071.SZ,2017-10-17,0.0,
13058,002071.SZ,2016-10-11,1.0,20171011
13061,002071.SZ,2017-08-21,0.0,
13062,002071.SZ,2017-05-19,0.0,
13065,002071.SZ,2016-12-15,0.0,
13068,002071.SZ,2016-04-05,0.0,
13069,002071.SZ,2016-03-08,0.0,
13071,002071.SZ,2016-02-18,0.0,
13095,002072.SZ,2017-10-25,0.0,
13107,002073.SZ,2019-06-13,1.0,20190718
13108,002073.SZ,2019-06-17,1.0,20190718
13109,002073.SZ,2019-06-17,0.0,
13110,002073.SZ,2019-06-13,0.0,
13111,002073.SZ,2018-06-08,1.0,20190408
13113,002073.SZ,2018-06-20,1.0,20190408
13114,002073.SZ,2017-12-06,1.0,20190408
13115,002073.SZ,2016-08-01,1.0,20190408
13116,002073.SZ,2018-10-18,1.0,20181214
13117,002073.SZ,2018-10-12,1.0,20181214
13118,002073.SZ,2016-12-12,1.0,20181214
13119,002073.SZ,2018-06-20,1.0,20181214
13120,002073.SZ,2018-01-09,1.0,20181120
13121,002073.SZ,2017-12-06,1.0,20181120
13122,002073.SZ,2017-12-06,0.0,
13123,002073.SZ,2018-10-18,0.0,
13124,002073.SZ,2018-10-12,0.0,
13125,002073.SZ,2018-06-20,0.0,
13127,002073.SZ,2018-06-08,0.0,
13129,002073.SZ,2018-01-09,0.0,
13131,002073.SZ,2016-12-12,0.0,
13133,002073.SZ,2016-08-01,0.0,
13135,002074.SZ,2018-06-25,1.0,20190530
13136,002074.SZ,2018-01-04,1.0,20190530
13137,002074.SZ,2019-05-30,0.0,
13138,002074.SZ,2018-09-21,1.0,20190516
13139,002074.SZ,2018-09-21,0.0,
13140,002074.SZ,2019-02-11,0.0,
13142,002074.SZ,2018-02-06,1.0,20190130
13143,002074.SZ,2018-02-07,0.0,
13144,002074.SZ,2018-02-07,1.0,20190130
13145,002074.SZ,2017-11-16,1.0,20190130
13146,002074.SZ,2018-01-04,1.0,20181102
13147,002074.SZ,2018-01-04,0.0,
13148,002074.SZ,2018-10-24,0.0,
13151,002074.SZ,2018-06-07,1.0,20180926
13152,002074.SZ,2017-06-27,1.0,20180926
13153,002074.SZ,2018-06-07,0.0,
13155,002074.SZ,2018-06-25,1.0,20180912
13156,002074.SZ,2018-06-19,0.0,
13158,002074.SZ,2018-06-25,0.0,
13159,002074.SZ,2018-02-06,0.0,
13162,002074.SZ,2017-11-15,0.0,
13163,002074.SZ,2017-11-16,0.0,
13164,002074.SZ,2016-04-18,1.0,20171030
13165,002074.SZ,2017-05-16,1.0,20171027
13166,002074.SZ,2016-09-20,1.0,20171027
13167,002074.SZ,2016-11-21,1.0,20170901
13168,002074.SZ,2017-06-27,0.0,
13169,002074.SZ,2016-05-20,1.0,20161122
13175,002075.SZ,2017-09-13,1.0,20181228
13176,002075.SZ,2017-09-25,1.0,20181228
13178,002075.SZ,2016-09-28,1.0,20190102
13179,002075.SZ,2018-10-25,1.0,20190102
13180,002075.SZ,2018-12-14,0.0,
13181,002075.SZ,2018-11-30,0.0,
13184,002075.SZ,2018-12-03,0.0,
13185,002075.SZ,2018-11-28,0.0,
13186,002075.SZ,2017-11-30,1.0,20181120
13187,002075.SZ,2017-12-05,1.0,20181123
13188,002075.SZ,2017-05-18,1.0,20181116
13189,002075.SZ,2017-05-24,1.0,20181116
13190,002075.SZ,2018-10-25,0.0,
13191,002075.SZ,2017-09-14,1.0,20180912
13192,002075.SZ,2017-09-19,1.0,20180913
13193,002075.SZ,2018-09-26,0.0,
13194,002075.SZ,2018-08-02,0.0,
13195,002075.SZ,2018-08-06,0.0,
13196,002075.SZ,2017-05-18,0.0,
13197,002075.SZ,2017-05-24,0.0,
13198,002075.SZ,2017-09-14,0.0,
13199,002075.SZ,2017-09-19,0.0,
13200,002075.SZ,2017-11-30,0.0,
13201,002075.SZ,2017-12-05,0.0,
13202,002075.SZ,2016-09-20,1.0,20170920
13204,002075.SZ,2016-09-20,1.0,20170915
13205,002075.SZ,2016-12-08,1.0,20171207
13206,002075.SZ,2017-09-13,0.0,
13207,002075.SZ,2017-09-25,0.0,
13209,002075.SZ,2016-09-28,1.0,20170920
13210,002075.SZ,2016-09-28,1.0,20170927
13211,002075.SZ,2016-09-28,0.0,
13212,002075.SZ,2017-03-31,0.0,
13213,002075.SZ,2016-09-08,1.0,20170328
13214,002075.SZ,2016-04-26,1.0,20170328
13215,002075.SZ,2016-04-28,1.0,20170328
13216,002075.SZ,2016-05-11,1.0,20160907
13217,002075.SZ,2016-06-15,1.0,20160624
13218,002075.SZ,2016-01-28,0.0,
13219,002075.SZ,2016-06-14,0.0,
13222,002075.SZ,2016-03-21,0.0,
13225,002075.SZ,2016-03-02,0.0,
13228,002076.SZ,2017-05-18,0.0,
13229,002076.SZ,2017-05-18,1.0,20190830
13232,002076.SZ,2017-05-18,1.0,20190327
13237,002076.SZ,2017-09-14,0.0,
13239,002076.SZ,2018-08-31,1.0,20181113
13240,002076.SZ,2017-09-14,1.0,20181113
13242,002076.SZ,2018-08-31,0.0,
13244,002076.SZ,2018-09-03,0.0,
13246,002076.SZ,2018-08-20,0.0,
13247,002076.SZ,2018-05-17,0.0,
13249,002076.SZ,2017-04-18,1.0,20180423
13250,002076.SZ,2018-04-12,0.0,
13251,002076.SZ,2018-02-02,0.0,
13252,002076.SZ,2018-02-05,0.0,
13253,002076.SZ,2016-12-19,1.0,20171219
13254,002076.SZ,2017-12-20,0.0,
13255,002076.SZ,2017-10-26,0.0,
13256,002076.SZ,2016-07-22,1.0,20171023
13257,002076.SZ,2016-07-22,1.0,20171024
13258,002076.SZ,2016-09-20,1.0,20170919
13259,002076.SZ,2017-09-15,0.0,
13262,002076.SZ,2016-06-24,1.0,20170512
13268,002076.SZ,2016-08-08,0.0,
13275,002077.SZ,2018-11-16,0.0,
13277,002077.SZ,2018-10-24,0.0,
13278,002077.SZ,2018-10-10,0.0,
13279,002077.SZ,2018-10-15,0.0,
13286,002077.SZ,2018-08-17,0.0,
13287,002077.SZ,2018-08-08,0.0,
13288,002077.SZ,2018-07-09,0.0,
13289,002077.SZ,2017-07-03,1.0,20180523
13290,002077.SZ,2018-05-18,0.0,
13291,002077.SZ,2018-03-30,0.0,
13292,002077.SZ,2017-09-21,1.0,20171017
13293,002077.SZ,2017-07-03,0.0,
13294,002077.SZ,2017-01-17,0.0,
13299,002078.SZ,2017-03-02,1.0,20190310
13300,002078.SZ,2019-02-25,0.0,
13301,002078.SZ,2017-11-22,1.0,20181122
13302,002078.SZ,2017-11-10,1.0,20181105
13303,002078.SZ,2018-10-17,1.0,20181105
13304,002078.SZ,2018-10-25,0.0,
13305,002078.SZ,2018-10-17,0.0,
13307,002078.SZ,2016-05-19,1.0,20180518
13309,002078.SZ,2017-12-19,0.0,
13310,002078.SZ,2017-11-22,0.0,
13312,002078.SZ,2017-11-10,0.0,
13315,002078.SZ,2017-03-02,0.0,
13321,002078.SZ,2016-05-19,0.0,
13336,002079.SZ,2018-04-25,0.0,
13340,002081.SZ,2017-12-18,0.0,
13341,002082.SZ,2018-06-08,0.0,
13342,002082.SZ,2017-04-07,1.0,20180614
13343,002082.SZ,2017-08-18,1.0,20180614
13344,002082.SZ,2018-06-11,0.0,
13345,002082.SZ,2017-08-18,0.0,
13346,002082.SZ,2017-04-07,0.0,
13347,002082.SZ,2016-03-28,1.0,20170327
13361,002083.SZ,2018-12-14,1.0,20190731
13362,002083.SZ,2018-04-23,1.0,20190731
13363,002083.SZ,2017-07-31,1.0,20190731
13364,002083.SZ,2019-07-10,0.0,
13366,002083.SZ,2018-09-12,1.0,20190619
13369,002083.SZ,2018-05-18,1.0,20190603
13370,002083.SZ,2019-04-03,0.0,
13371,002083.SZ,2018-04-11,1.0,20190402
13372,002083.SZ,2017-11-27,1.0,20181227
13373,002083.SZ,2017-11-27,0.0,
13374,002083.SZ,2018-12-14,0.0,
13376,002083.SZ,2018-11-27,0.0,
13377,002083.SZ,2017-11-15,1.0,20181115
13378,002083.SZ,2018-11-12,0.0,
13379,002083.SZ,2018-11-07,0.0,
13380,002083.SZ,2017-11-06,1.0,20181107
13381,002083.SZ,2016-10-25,1.0,20181025
13382,002083.SZ,2017-10-18,1.0,20181016
13384,002083.SZ,2018-09-12,0.0,
13385,002083.SZ,2018-08-06,0.0,
13386,002083.SZ,2017-05-22,1.0,20180522
13387,002083.SZ,2018-05-18,0.0,
13388,002083.SZ,2017-05-15,1.0,20180515
13389,002083.SZ,2017-05-11,1.0,20180517
13390,002083.SZ,2018-04-23,0.0,
13391,002083.SZ,2018-04-11,0.0,
13393,002083.SZ,2017-11-20,0.0,
13394,002083.SZ,2017-11-15,0.0,
13395,002083.SZ,2017-11-06,0.0,
13396,002083.SZ,2016-11-16,1.0,20171026
13397,002083.SZ,2017-10-18,0.0,
13398,002083.SZ,2017-07-31,0.0,
13399,002083.SZ,2016-07-04,1.0,20170704
13400,002083.SZ,2016-05-30,1.0,20170609
13401,002083.SZ,2016-05-27,1.0,20170526
13402,002083.SZ,2017-05-22,0.0,
13403,002083.SZ,2017-05-11,0.0,
13404,002083.SZ,2017-05-15,0.0,
13407,002083.SZ,2016-07-14,1.0,20161115
13408,002083.SZ,2016-10-25,0.0,
13440,002085.SZ,2017-08-30,1.0,20190710
13441,002085.SZ,2018-02-27,1.0,20190710
13442,002085.SZ,2016-04-18,1.0,20190418
13443,002085.SZ,2016-04-18,0.0,
13445,002085.SZ,2019-03-07,0.0,
13446,002085.SZ,2017-09-27,1.0,20190307
13447,002085.SZ,2017-09-27,0.0,
13448,002085.SZ,2019-03-05,0.0,
13449,002085.SZ,2017-09-27,1.0,20190304
13450,002085.SZ,2018-10-31,0.0,
13452,002085.SZ,2016-04-18,1.0,20180914
13453,002085.SZ,2018-09-14,0.0,
13454,002085.SZ,2018-08-17,0.0,
13456,002085.SZ,2018-06-19,0.0,
13457,002085.SZ,2018-05-24,0.0,
13458,002085.SZ,2018-01-18,1.0,20180416
13459,002085.SZ,2018-02-27,0.0,
13461,002085.SZ,2017-12-22,0.0,
13463,002085.SZ,2017-08-30,0.0,
13464,002085.SZ,2017-06-29,1.0,20170825
13465,002085.SZ,2017-04-25,1.0,20170810
13466,002085.SZ,2017-08-14,0.0,
13467,002085.SZ,2017-04-25,0.0,
13468,002085.SZ,2017-08-07,0.0,
13469,002085.SZ,2017-03-27,1.0,20170508
13470,002085.SZ,2017-03-15,1.0,20170328
13472,002085.SZ,2016-12-20,0.0,
13473,002085.SZ,2016-09-28,0.0,
13474,002085.SZ,2017-02-22,0.0,
13475,002085.SZ,2016-12-23,0.0,
13476,002085.SZ,2016-12-22,0.0,
13477,002085.SZ,2017-01-19,0.0,
13478,002085.SZ,2016-12-27,0.0,
13479,002085.SZ,2016-11-07,0.0,
13481,002085.SZ,2016-10-31,0.0,
13483,002085.SZ,2017-01-24,0.0,
13484,002085.SZ,2016-10-24,0.0,
13485,002085.SZ,2016-11-23,0.0,
13486,002085.SZ,2016-12-29,0.0,
13487,002085.SZ,2016-12-28,0.0,
13488,002085.SZ,2017-03-14,0.0,
13489,002085.SZ,2017-03-15,0.0,
13490,002085.SZ,2016-09-22,0.0,
13493,002085.SZ,2016-09-26,0.0,
13495,002085.SZ,2016-09-27,0.0,
13496,002085.SZ,2016-10-21,0.0,
13498,002085.SZ,2016-11-02,0.0,
13499,002085.SZ,2017-01-17,0.0,
13501,002085.SZ,2016-05-03,0.0,
13506,002085.SZ,2016-03-09,1.0,20170125
13508,002085.SZ,2016-11-25,0.0,
13512,002085.SZ,2016-03-16,0.0,
13519,002086.SZ,2018-10-29,0.0,
13520,002086.SZ,2018-01-02,0.0,
13521,002086.SZ,2016-12-20,1.0,20171225
13522,002086.SZ,2016-10-27,1.0,
13523,002086.SZ,2016-10-27,1.0,20171030
13524,002086.SZ,2017-10-31,0.0,
13526,002086.SZ,2017-05-11,0.0,
13527,002086.SZ,2016-12-21,0.0,
13543,002087.SZ,2019-04-25,0.0,
13544,002087.SZ,2017-03-27,1.0,20190403
13546,002087.SZ,2017-09-27,0.0,
13550,002087.SZ,2017-03-27,0.0,
13561,002089.SZ,2019-06-27,0.0,
13562,002089.SZ,2019-06-05,0.0,
13563,002089.SZ,2019-06-19,0.0,
13564,002089.SZ,2017-10-23,1.0,20190520
13565,002089.SZ,2017-10-23,0.0,
13566,002089.SZ,2018-08-23,0.0,
13567,002089.SZ,2018-08-24,0.0,
13569,002089.SZ,2016-10-31,0.0,
13570,002089.SZ,2016-10-19,0.0,
13571,002089.SZ,2018-07-30,0.0,
13574,002089.SZ,2016-10-31,1.0,20190131
13575,002089.SZ,2018-10-26,0.0,
13576,002089.SZ,2018-10-18,0.0,
13577,002089.SZ,2018-10-08,0.0,
13580,002089.SZ,2017-10-23,1.0,20180912
13583,002089.SZ,2018-08-07,0.0,
13588,002089.SZ,2018-06-27,0.0,
13589,002089.SZ,2016-05-26,1.0,20180625
13590,002089.SZ,2016-05-26,1.0,20180525
13591,002089.SZ,2017-11-29,0.0,
13592,002089.SZ,2016-11-30,0.0,
13593,002089.SZ,2016-11-09,0.0,
13594,002089.SZ,2017-11-08,0.0,
13596,002089.SZ,2017-10-30,0.0,
13600,002089.SZ,2017-05-24,1.0,20170919
13601,002089.SZ,2016-09-19,1.0,20170919
13602,002089.SZ,2017-09-15,0.0,
13613,002089.SZ,2016-05-26,0.0,
13629,002090.SZ,2018-01-10,1.0,20190419
13630,002090.SZ,2018-07-10,1.0,20190426
13631,002090.SZ,2018-06-25,1.0,20190426
13632,002090.SZ,2018-06-19,1.0,20190426
13633,002090.SZ,2019-01-10,1.0,20190426
13634,002090.SZ,2019-04-18,0.0,
13635,002090.SZ,2019-04-25,0.0,
13636,002090.SZ,2018-12-26,0.0,
13637,002090.SZ,2018-09-03,0.0,
13638,002090.SZ,2018-07-10,0.0,
13639,002090.SZ,2018-06-25,0.0,
13640,002090.SZ,2018-06-20,0.0,
13641,002090.SZ,2018-06-19,0.0,
13642,002090.SZ,2017-08-21,1.0,20180831
13643,002090.SZ,2018-03-06,0.0,
13644,002090.SZ,2016-04-26,1.0,20180308
13645,002090.SZ,2017-03-01,1.0,20180111
13646,002090.SZ,2017-12-12,0.0,
13647,002090.SZ,2018-01-10,0.0,
13648,002090.SZ,2016-12-08,1.0,20180110
13649,002090.SZ,2016-09-06,1.0,20170410
13650,002090.SZ,2017-08-21,0.0,
13651,002090.SZ,2016-04-07,1.0,20170815
13652,002090.SZ,2016-04-07,1.0,20170522
13653,002090.SZ,2016-02-25,1.0,20170214
13654,002090.SZ,2016-04-20,1.0,20170302
13660,002090.SZ,2016-03-07,0.0,
13699,002092.SZ,2017-10-30,1.0,20181029
13700,002092.SZ,2017-10-30,0.0,
13701,002092.SZ,2018-01-10,1.0,20181024
13702,002092.SZ,2018-01-10,1.0,20181025
13704,002092.SZ,2018-01-10,1.0,20181023
13705,002092.SZ,2018-01-10,0.0,
13706,002092.SZ,2017-10-30,1.0,20181022
13707,002092.SZ,2018-01-10,1.0,20181022
13708,002092.SZ,2017-12-19,1.0,20180914
13709,002092.SZ,2017-12-19,0.0,
13710,002092.SZ,2018-05-16,1.0,20180719
13711,002092.SZ,2018-07-20,0.0,
13712,002092.SZ,2016-10-21,1.0,20180820
13713,002092.SZ,2016-10-21,0.0,
13714,002092.SZ,2016-10-21,1.0,20180518
13715,002092.SZ,2017-06-28,1.0,20180516
13716,002092.SZ,2018-05-02,0.0,
13717,002092.SZ,2018-04-20,0.0,
13718,002092.SZ,2017-09-29,1.0,20180417
13719,002092.SZ,2018-03-26,0.0,
13720,002092.SZ,2018-03-06,0.0,
13721,002092.SZ,2017-09-29,1.0,20180306
13722,002092.SZ,2018-02-02,0.0,
13723,002092.SZ,2018-02-01,0.0,
13725,002092.SZ,2017-09-29,1.0,20180131
13727,002092.SZ,2016-10-21,1.0,20180116
13728,002092.SZ,2018-01-16,0.0,
13731,002092.SZ,2017-09-29,1.0,20180109
13732,002092.SZ,2018-01-08,0.0,
13733,002092.SZ,2017-12-29,0.0,
13734,002092.SZ,2017-12-28,0.0,
13735,002092.SZ,2017-09-18,1.0,20171220
13737,002092.SZ,2017-12-11,0.0,
13738,002092.SZ,2017-09-27,1.0,20171211
13739,002092.SZ,2017-12-07,0.0,
13741,002092.SZ,2017-09-27,1.0,20171201
13742,002092.SZ,2017-11-22,0.0,
13743,002092.SZ,2017-11-16,0.0,
13744,002092.SZ,2016-10-21,1.0,20171103
13745,002092.SZ,2017-08-30,1.0,20171103
13746,002092.SZ,2017-11-06,0.0,
13748,002092.SZ,2016-10-20,1.0,20171018
13749,002092.SZ,2016-09-20,1.0,20170919
13750,002092.SZ,2017-09-15,0.0,
13751,002092.SZ,2017-09-13,0.0,
13752,002092.SZ,2017-08-25,1.0,20170906
13754,002092.SZ,2016-09-20,1.0,20170831
13755,002092.SZ,2016-09-20,1.0,20170828
13756,002092.SZ,2016-10-21,1.0,20170706
13757,002092.SZ,2016-09-20,1.0,20170627
13758,002092.SZ,2017-06-28,0.0,
13759,002092.SZ,2017-06-02,0.0,
13760,002092.SZ,2016-06-22,1.0,20161017
13761,002092.SZ,2016-05-18,1.0,20160919
13762,002092.SZ,2016-08-04,0.0,
13771,002093.SZ,2018-02-12,1.0,20190628
13772,002093.SZ,2016-12-20,1.0,20190625
13773,002093.SZ,2016-12-20,0.0,
13774,002093.SZ,2017-01-13,1.0,20190613
13775,002093.SZ,2017-05-24,1.0,20190613
13776,002093.SZ,2017-05-24,0.0,
13777,002093.SZ,2017-01-13,0.0,
13778,002093.SZ,2017-01-13,1.0,20190325
13779,002093.SZ,2018-10-12,0.0,
13780,002093.SZ,2017-05-24,1.0,20190325
